payment_id,loan_id,payment_date,amount_due,amount_paid,payment_status,days_overdue
44410,30147,2026-05-23,2659.31,2659.31,Paid,0
44411,30148,2024-01-04,935.07,935.07,Paid,0
44412,30148,2024-02-05,935.07,935.07,Paid,0
44413,30148,2024-03-02,935.07,935.07,Paid,0
44414,30148,2024-04-03,935.07,935.07,Paid,0
44415,30148,2024-05-01,935.07,935.07,Paid,0
44416,30148,2024-06-02,935.07,935.07,Paid,0
44417,30148,2024-06-29,935.07,935.07,Paid,0
44418,30148,2024-07-30,935.07,935.07,Paid,0
44419,30148,2024-09-01,935.07,935.07,Paid,0
44420,30148,2024-09-27,935.07,935.07,Paid,0
44421,30148,2024-10-28,935.07,935.07,Paid,0
44422,30148,2024-11-29,935.07,935.07,Paid,0
44423,30148,2024-12-28,935.07,935.07,Paid,0
44424,30148,2025-01-27,935.07,935.07,Paid,0
44425,30148,2025-02-25,935.07,0,Missed,54
44426,30148,2025-03-30,935.07,935.07,Paid,0
44427,30148,2025-04-27,935.07,935.07,Paid,0
44428,30148,2025-05-28,935.07,935.07,Paid,0
44429,30148,2025-06-27,935.07,935.07,Paid,0
44430,30148,2025-07-27,935.07,0,Missed,9
44431,30148,2025-08-25,935.07,935.07,Paid,0
44432,30148,2025-09-24,935.07,935.07,Paid,0
44433,30148,2025-10-25,935.07,552.81,Partial,17
44434,30148,2025-11-26,935.07,935.07,Paid,0
44435,30148,2025-12-26,935.07,935.07,Paid,0
44436,30148,2026-01-23,935.07,935.07,Paid,0
44437,30148,2026-02-21,935.07,935.07,Paid,0
44438,30148,2026-03-23,935.07,935.07,Paid,0
44439,30148,2026-04-21,935.07,935.07,Paid,0
44440,30148,2026-05-20,935.07,935.07,Paid,0
44441,30149,2024-01-02,1135.95,1135.95,Paid,0
44442,30149,2024-02-03,1135.95,1135.95,Paid,0
44443,30149,2024-03-01,1135.95,1135.95,Paid,0
44444,30149,2024-04-01,1135.95,1135.95,Paid,0
44445,30149,2024-05-05,1135.95,1135.95,Paid,0
44446,30149,2024-06-03,1135.95,1135.95,Paid,0
44447,30149,2024-06-30,1135.95,1135.95,Paid,0
44448,30149,2024-07-30,1135.95,885.11,Partial,50
44449,30149,2024-09-02,1135.95,1135.95,Paid,0
44450,30149,2024-09-27,1135.95,1135.95,Paid,0
44451,30149,2024-10-27,1135.95,1135.95,Paid,0
44452,30149,2024-11-28,1135.95,1135.95,Paid,0
44453,30149,2024-12-28,1135.95,407.93,Partial,23
44454,30149,2025-01-25,1135.95,1135.95,Paid,0
44455,30149,2025-02-26,1135.95,1135.95,Paid,0
44456,30149,2025-03-29,1135.95,1135.95,Paid,0
44457,30149,2025-04-26,1135.95,258.88,Partial,27
44458,30149,2025-05-29,1135.95,1135.95,Paid,0
44459,30149,2025-06-25,1135.95,1135.95,Paid,0
44460,30149,2025-07-24,1135.95,1135.95,Paid,0
44461,30149,2025-08-24,1135.95,1135.95,Paid,0
44462,30149,2025-09-22,1135.95,1135.95,Paid,0
44463,30149,2025-10-25,1135.95,1135.95,Paid,0
44464,30149,2025-11-24,1135.95,1135.95,Paid,0
44465,30149,2025-12-25,1135.95,1135.95,Paid,0
44466,30149,2026-01-24,1135.95,1135.95,Paid,0
44467,30149,2026-02-19,1135.95,1135.95,Paid,0
44468,30149,2026-03-24,1135.95,402.26,Partial,23
44469,30149,2026-04-25,1135.95,1135.95,Paid,0
44470,30149,2026-05-24,1135.95,1135.95,Paid,0
44471,30150,2024-01-01,1469.17,1469.17,Paid,0
44472,30150,2024-02-05,1469.17,1469.17,Paid,0
44473,30150,2024-03-05,1469.17,1469.17,Paid,0
44474,30150,2024-04-01,1469.17,1469.17,Paid,0
44475,30150,2024-05-01,1469.17,1469.17,Paid,0
44476,30150,2024-05-30,1469.17,1469.17,Paid,0
44477,30150,2024-07-04,1469.17,1469.17,Paid,0
44478,30150,2024-08-02,1469.17,1469.17,Paid,0
44479,30150,2024-08-29,1469.17,1469.17,Paid,0
44480,30150,2024-10-02,1469.17,1469.17,Paid,0
44481,30150,2024-10-29,1469.17,1469.17,Paid,0
44482,30150,2024-11-29,1469.17,1469.17,Paid,0
44483,30150,2024-12-30,1469.17,1469.17,Paid,0
44484,30150,2025-01-27,1469.17,1469.17,Paid,0
44485,30150,2025-02-25,1469.17,1469.17,Paid,0
44486,30150,2025-03-28,1469.17,1469.17,Paid,0
44487,30150,2025-04-29,1469.17,1469.17,Paid,0
44488,30150,2025-05-25,1469.17,1469.17,Paid,0
44489,30150,2025-06-27,1469.17,1469.17,Paid,0
44490,30150,2025-07-25,1469.17,0,Missed,3
44491,30150,2025-08-24,1469.17,1469.17,Paid,0
44492,30150,2025-09-23,1469.17,1469.17,Paid,0
44493,30150,2025-10-24,1469.17,1469.17,Paid,0
44494,30150,2025-11-24,1469.17,1469.17,Paid,0
44495,30150,2025-12-23,1469.17,1469.17,Paid,0
44496,30150,2026-01-24,1469.17,1469.17,Paid,0
44497,30150,2026-02-20,1469.17,1469.17,Paid,0
44498,30150,2026-03-23,1469.17,1469.17,Paid,0
44499,30150,2026-04-20,1469.17,1469.17,Paid,0
44500,30150,2026-05-25,1469.17,1469.17,Paid,0
44501,30151,2024-01-03,1030.43,1030.43,Paid,0
44502,30151,2024-02-01,1030.43,1030.43,Paid,0
44503,30151,2024-03-04,1030.43,1030.43,Paid,0
44504,30151,2024-04-03,1030.43,1030.43,Paid,0
44505,30151,2024-05-05,1030.43,1030.43,Paid,0
44506,30151,2024-06-03,1030.43,1030.43,Paid,0
44507,30151,2024-07-01,1030.43,1030.43,Paid,0
44508,30151,2024-07-29,1030.43,0,Missed,11
44509,30151,2024-08-28,1030.43,1030.43,Paid,0
44510,30151,2024-09-30,1030.43,1030.43,Paid,0
44511,30151,2024-10-27,1030.43,1030.43,Paid,0
44512,30151,2024-11-28,1030.43,1030.43,Paid,0
44513,30151,2024-12-28,1030.43,1030.43,Paid,0
44514,30151,2025-01-28,1030.43,1030.43,Paid,0
44515,30151,2025-02-24,1030.43,0,Missed,65
44516,30151,2025-03-30,1030.43,1030.43,Paid,0
44517,30151,2025-04-29,1030.43,1030.43,Paid,0
44518,30151,2025-05-30,1030.43,1030.43,Paid,0
44519,30151,2025-06-24,1030.43,1030.43,Paid,0
44520,30151,2025-07-29,1030.43,1030.43,Paid,0
44521,30151,2025-08-27,1030.43,1030.43,Paid,0
44522,30151,2025-09-26,1030.43,1030.43,Paid,0
44523,30151,2025-10-26,1030.43,1030.43,Paid,0
44524,30151,2025-11-25,1030.43,1030.43,Paid,0
44525,30151,2025-12-22,1030.43,1030.43,Paid,0
44526,30151,2026-01-24,1030.43,1030.43,Paid,0
44527,30151,2026-02-20,1030.43,1030.43,Paid,0
44528,30151,2026-03-22,1030.43,1030.43,Paid,0
44529,30151,2026-04-24,1030.43,1030.43,Paid,0
44530,30151,2026-05-25,1030.43,1030.43,Paid,0
44531,30152,2024-01-05,1074.97,1074.97,Paid,0
44532,30152,2024-02-01,1074.97,1074.97,Paid,0
44533,30152,2024-03-04,1074.97,1074.97,Paid,0
44534,30152,2024-04-04,1074.97,0,Missed,60
44535,30152,2024-05-03,1074.97,1074.97,Paid,0
44536,30152,2024-05-31,1074.97,1074.97,Paid,0
44537,30152,2024-07-01,1074.97,1074.97,Paid,0
44538,30152,2024-07-31,1074.97,1074.97,Paid,0
44539,30152,2024-09-02,1074.97,1074.97,Paid,0
44540,30152,2024-10-02,1074.97,1074.97,Paid,0
44541,30152,2024-10-27,1074.97,1074.97,Paid,0
44542,30152,2024-11-29,1074.97,1074.97,Paid,0
44543,30152,2024-12-29,1074.97,1074.97,Paid,0
44544,30152,2025-01-26,1074.97,1074.97,Paid,0
44545,30152,2025-02-25,1074.97,1074.97,Paid,0
44546,30152,2025-03-29,1074.97,1074.97,Paid,0
44547,30152,2025-04-26,1074.97,1074.97,Paid,0
44548,30152,2025-05-25,1074.97,1074.97,Paid,0
44549,30152,2025-06-26,1074.97,1074.97,Paid,0
44550,30152,2025-07-27,1074.97,1074.97,Paid,0
44551,30152,2025-08-28,1074.97,1074.97,Paid,0
44552,30152,2025-09-27,1074.97,1074.97,Paid,0
44553,30152,2025-10-25,1074.97,1074.97,Paid,0
44554,30152,2025-11-23,1074.97,1074.97,Paid,0
44555,30152,2025-12-21,1074.97,1074.97,Paid,0
44556,30152,2026-01-24,1074.97,1074.97,Paid,0
44557,30152,2026-02-19,1074.97,1074.97,Paid,0
44558,30152,2026-03-25,1074.97,1074.97,Paid,0
44559,30152,2026-04-25,1074.97,1074.97,Paid,0
44560,30152,2026-05-20,1074.97,1074.97,Paid,0
44561,30153,2024-01-05,2349.9,2349.9,Paid,0
44562,30153,2024-01-31,2349.9,1533.43,Partial,49
44563,30153,2024-03-03,2349.9,2349.9,Paid,0
44564,30153,2024-03-31,2349.9,2349.9,Paid,0
44565,30153,2024-05-02,2349.9,2349.9,Paid,0
44566,30153,2024-06-02,2349.9,2349.9,Paid,0
44567,30153,2024-06-30,2349.9,2349.9,Paid,0
44568,30153,2024-08-03,2349.9,2349.9,Paid,0
44569,30153,2024-08-31,2349.9,2349.9,Paid,0
44570,30153,2024-09-28,2349.9,2349.9,Paid,0
44571,30153,2024-10-27,2349.9,0,Missed,41
44572,30153,2024-11-30,2349.9,2349.9,Paid,0
44573,30153,2024-12-27,2349.9,2349.9,Paid,0
44574,30153,2025-01-30,2349.9,2349.9,Paid,0
44575,30153,2025-03-01,2349.9,0,Missed,29
44576,30153,2025-03-26,2349.9,2349.9,Paid,0
44577,30153,2025-04-27,2349.9,2349.9,Paid,0
44578,30153,2025-05-30,2349.9,2349.9,Paid,0
44579,30153,2025-06-26,2349.9,2349.9,Paid,0
44580,30153,2025-07-26,2349.9,2349.9,Paid,0
44581,30153,2025-08-25,2349.9,0,Missed,8
44582,30153,2025-09-22,2349.9,2349.9,Paid,0
44583,30153,2025-10-25,2349.9,2349.9,Paid,0
44584,30153,2025-11-24,2349.9,2349.9,Paid,0
44585,30153,2025-12-24,2349.9,2349.9,Paid,0
44586,30153,2026-01-20,2349.9,0,Missed,55
44587,30153,2026-02-24,2349.9,2349.9,Paid,0
44588,30153,2026-03-25,2349.9,2349.9,Paid,0
44589,30153,2026-04-23,2349.9,2349.9,Paid,0
44590,30153,2026-05-25,2349.9,2349.9,Paid,0
44591,30154,2024-01-05,1278.86,1278.86,Paid,0
44592,30154,2024-02-05,1278.86,0,Missed,39
44593,30154,2024-03-01,1278.86,1278.86,Paid,0
44594,30154,2024-04-01,1278.86,1278.86,Paid,0
44595,30154,2024-05-05,1278.86,1278.86,Paid,0
44596,30154,2024-06-03,1278.86,1278.86,Paid,0
44597,30154,2024-07-02,1278.86,1278.86,Paid,0
44598,30154,2024-07-29,1278.86,1278.86,Paid,0
44599,30154,2024-08-31,1278.86,1278.86,Paid,0
44600,30154,2024-10-01,1278.86,1278.86,Paid,0
44601,30154,2024-10-27,1278.86,879.72,Partial,43
44602,30154,2024-12-01,1278.86,1278.86,Paid,0
44603,30154,2024-12-31,1278.86,421.54,Partial,14
44604,30154,2025-01-25,1278.86,1278.86,Paid,0
44605,30154,2025-02-26,1278.86,1278.86,Paid,0
44606,30154,2025-03-29,1278.86,1278.86,Paid,0
44607,30154,2025-04-30,1278.86,1278.86,Paid,0
44608,30154,2025-05-27,1278.86,1278.86,Paid,0
44609,30154,2025-06-29,1278.86,1278.86,Paid,0
44610,30154,2025-07-25,1278.86,1278.86,Paid,0
44611,30154,2025-08-23,1278.86,1278.86,Paid,0
44612,30154,2025-09-27,1278.86,0,Missed,19
44613,30154,2025-10-23,1278.86,1278.86,Paid,0
44614,30154,2025-11-25,1278.86,1278.86,Paid,0
44615,30154,2025-12-26,1278.86,1278.86,Paid,0
44616,30154,2026-01-22,1278.86,1278.86,Paid,0
44617,30154,2026-02-20,1278.86,1278.86,Paid,0
44618,30154,2026-03-21,1278.86,1278.86,Paid,0
44619,30154,2026-04-24,1278.86,1278.86,Paid,0
44620,30154,2026-05-21,1278.86,1278.86,Paid,0
44621,30155,2024-01-03,83.58,83.58,Paid,0
44622,30155,2024-02-05,83.58,83.58,Paid,0
44623,30155,2024-03-04,83.58,83.58,Paid,0
44624,30155,2024-04-03,83.58,83.58,Paid,0
44625,30155,2024-05-03,83.58,83.58,Paid,0
44626,30155,2024-06-04,83.58,83.58,Paid,0
44627,30155,2024-07-01,83.58,83.58,Paid,0
44628,30155,2024-07-31,83.58,83.58,Paid,0
44629,30155,2024-08-29,83.58,83.58,Paid,0
44630,30155,2024-09-27,83.58,83.58,Paid,0
44631,30155,2024-10-29,83.58,51.83,Partial,38
44632,30155,2024-11-28,83.58,83.58,Paid,0
44633,30155,2024-12-30,83.58,83.58,Paid,0
44634,30155,2025-01-29,83.58,83.58,Paid,0
44635,30155,2025-02-25,83.58,83.58,Paid,0
44636,30155,2025-03-31,83.58,83.58,Paid,0
44637,30155,2025-04-30,83.58,83.58,Paid,0
44638,30155,2025-05-27,83.58,83.58,Paid,0
44639,30155,2025-06-26,83.58,83.58,Paid,0
44640,30155,2025-07-27,83.58,83.58,Paid,0
44641,30155,2025-08-26,83.58,83.58,Paid,0
44642,30155,2025-09-27,83.58,83.58,Paid,0
44643,30155,2025-10-24,83.58,83.58,Paid,0
44644,30155,2025-11-21,83.58,83.58,Paid,0
44645,30155,2025-12-22,83.58,83.58,Paid,0
44646,30155,2026-01-20,83.58,83.58,Paid,0
44647,30155,2026-02-20,83.58,83.58,Paid,0
44648,30155,2026-03-23,83.58,83.58,Paid,0
44649,30155,2026-04-21,83.58,83.58,Paid,0
44650,30155,2026-05-21,83.58,83.58,Paid,0
44651,30156,2024-01-02,3100.02,3100.02,Paid,0
44652,30156,2024-02-01,3100.02,3100.02,Paid,0
44653,30156,2024-03-03,3100.02,3100.02,Paid,0
44654,30156,2024-03-31,3100.02,3100.02,Paid,0
44655,30156,2024-05-03,3100.02,3100.02,Paid,0
44656,30156,2024-06-02,3100.02,3100.02,Paid,0
44657,30156,2024-07-03,3100.02,3100.02,Paid,0
44658,30156,2024-07-30,3100.02,3100.02,Paid,0
44659,30156,2024-09-01,3100.02,3100.02,Paid,0
44660,30156,2024-10-01,3100.02,2441.2,Partial,50
44661,30156,2024-10-29,3100.02,3100.02,Paid,0
44662,30156,2024-11-28,3100.02,3100.02,Paid,0
44663,30156,2024-12-28,3100.02,3100.02,Paid,0
44664,30156,2025-01-27,3100.02,2362.69,Partial,23
44665,30156,2025-02-28,3100.02,3100.02,Paid,0
44666,30156,2025-03-31,3100.02,3100.02,Paid,0
44667,30156,2025-04-30,3100.02,3100.02,Paid,0
44668,30156,2025-05-29,3100.02,3100.02,Paid,0
44669,30156,2025-06-24,3100.02,0,Missed,53
44670,30156,2025-07-28,3100.02,3100.02,Paid,0
44671,30156,2025-08-27,3100.02,3100.02,Paid,0
44672,30156,2025-09-26,3100.02,3100.02,Paid,0
44673,30156,2025-10-24,3100.02,3100.02,Paid,0
44674,30156,2025-11-26,3100.02,0,Missed,55
44675,30156,2025-12-22,3100.02,3100.02,Paid,0
44676,30156,2026-01-24,3100.02,3100.02,Paid,0
44677,30156,2026-02-22,3100.02,3100.02,Paid,0
44678,30156,2026-03-24,3100.02,3100.02,Paid,0
44679,30156,2026-04-20,3100.02,0,Missed,13
44680,30156,2026-05-20,3100.02,3100.02,Paid,0
44681,30157,2024-01-05,202.16,202.16,Paid,0
44682,30157,2024-02-02,202.16,202.16,Paid,0
44683,30157,2024-03-06,202.16,202.16,Paid,0
44684,30157,2024-04-05,202.16,202.16,Paid,0
44685,30157,2024-05-05,202.16,202.16,Paid,0
44686,30157,2024-06-01,202.16,128.71,Partial,48
44687,30157,2024-07-03,202.16,202.16,Paid,0
44688,30157,2024-08-03,202.16,202.16,Paid,0
44689,30157,2024-08-29,202.16,0,Missed,16
44690,30157,2024-10-02,202.16,202.16,Paid,0
44691,30157,2024-10-31,202.16,202.16,Paid,0
44692,30157,2024-11-28,202.16,202.16,Paid,0
44693,30157,2024-12-30,202.16,202.16,Paid,0
44694,30157,2025-01-29,202.16,57.93,Partial,37
44695,30157,2025-03-01,202.16,202.16,Paid,0
44696,30157,2025-03-26,202.16,0,Missed,6
44697,30157,2025-04-30,202.16,202.16,Paid,0
44698,30157,2025-05-29,202.16,202.16,Paid,0
44699,30157,2025-06-24,202.16,202.16,Paid,0
44700,30157,2025-07-28,202.16,202.16,Paid,0
44701,30157,2025-08-24,202.16,202.16,Paid,0
44702,30157,2025-09-23,202.16,0,Missed,52
44703,30157,2025-10-23,202.16,202.16,Paid,0
44704,30157,2025-11-21,202.16,202.16,Paid,0
44705,30157,2025-12-24,202.16,202.16,Paid,0
44706,30157,2026-01-22,202.16,202.16,Paid,0
44707,30157,2026-02-22,202.16,202.16,Paid,0
44708,30157,2026-03-26,202.16,202.16,Paid,0
44709,30157,2026-04-23,202.16,202.16,Paid,0
44710,30157,2026-05-23,202.16,202.16,Paid,0
44711,30158,2024-01-03,973.42,973.42,Paid,0
44712,30158,2024-02-02,973.42,973.42,Paid,0
44713,30158,2024-03-06,973.42,973.42,Paid,0
44714,30158,2024-04-02,973.42,973.42,Paid,0
44715,30158,2024-05-01,973.42,973.42,Paid,0
44716,30158,2024-05-31,973.42,973.42,Paid,0
44717,30158,2024-07-04,973.42,973.42,Paid,0
44718,30158,2024-07-31,973.42,973.42,Paid,0
44719,30158,2024-08-28,973.42,973.42,Paid,0
44720,30158,2024-09-27,973.42,973.42,Paid,0
44721,30158,2024-10-27,973.42,0,Missed,6
44722,30158,2024-12-01,973.42,973.42,Paid,0
44723,30158,2024-12-27,973.42,973.42,Paid,0
44724,30158,2025-01-29,973.42,973.42,Paid,0
44725,30158,2025-02-26,973.42,973.42,Paid,0
44726,30158,2025-03-26,973.42,973.42,Paid,0
44727,30158,2025-04-29,973.42,973.42,Paid,0
44728,30158,2025-05-25,973.42,0,Missed,15
44729,30158,2025-06-29,973.42,973.42,Paid,0
44730,30158,2025-07-25,973.42,973.42,Paid,0
44731,30158,2025-08-25,973.42,973.42,Paid,0
44732,30158,2025-09-27,973.42,544.95,Partial,39
44733,30158,2025-10-23,973.42,607.24,Partial,59
44734,30158,2025-11-22,973.42,973.42,Paid,0
44735,30158,2025-12-24,973.42,973.42,Paid,0
44736,30158,2026-01-20,973.42,713.46,Partial,53
44737,30158,2026-02-19,973.42,973.42,Paid,0
44738,30158,2026-03-23,973.42,0,Missed,45
44739,30158,2026-04-21,973.42,0,Missed,45
44740,30158,2026-05-21,973.42,0,Missed,45
44741,30159,2024-01-02,1567.86,0,Missed,61
44742,30159,2024-02-02,1567.86,1187.13,Partial,38
44743,30159,2024-03-04,1567.86,1567.86,Paid,0
44744,30159,2024-03-31,1567.86,1567.86,Paid,0
44745,30159,2024-04-30,1567.86,1567.86,Paid,0
44746,30159,2024-06-01,1567.86,1567.86,Paid,0
44747,30159,2024-07-02,1567.86,1567.86,Paid,0
44748,30159,2024-08-01,1567.86,1567.86,Paid,0
44749,30159,2024-08-28,1567.86,1180.09,Partial,54
44750,30159,2024-10-02,1567.86,1567.86,Paid,0
44751,30159,2024-10-31,1567.86,1567.86,Paid,0
44752,30159,2024-11-30,1567.86,1567.86,Paid,0
44753,30159,2024-12-31,1567.86,1567.86,Paid,0
44754,30159,2025-01-29,1567.86,1567.86,Paid,0
44755,30159,2025-03-01,1567.86,1567.86,Paid,0
44756,30159,2025-03-29,1567.86,1567.86,Paid,0
44757,30159,2025-04-30,1567.86,1567.86,Paid,0
44758,30159,2025-05-27,1567.86,1567.86,Paid,0
44759,30159,2025-06-25,1567.86,1567.86,Paid,0
44760,30159,2025-07-29,1567.86,1567.86,Paid,0
44761,30159,2025-08-26,1567.86,1567.86,Paid,0
44762,30159,2025-09-25,1567.86,1567.86,Paid,0
44763,30159,2025-10-22,1567.86,1567.86,Paid,0
44764,30159,2025-11-24,1567.86,1567.86,Paid,0
44765,30159,2025-12-23,1567.86,1567.86,Paid,0
44766,30159,2026-01-22,1567.86,1567.86,Paid,0
44767,30159,2026-02-24,1567.86,1567.86,Paid,0
44768,30159,2026-03-21,1567.86,1567.86,Paid,0
44769,30159,2026-04-20,1567.86,1567.86,Paid,0
44770,30159,2026-05-24,1567.86,1567.86,Paid,0
44771,30160,2024-01-05,1031.42,1031.42,Paid,0
44772,30160,2024-02-05,1031.42,1031.42,Paid,0
44773,30160,2024-03-01,1031.42,1031.42,Paid,0
44774,30160,2024-03-31,1031.42,0,Missed,27
44775,30160,2024-05-01,1031.42,1031.42,Paid,0
44776,30160,2024-06-03,1031.42,1031.42,Paid,0
44777,30160,2024-07-04,1031.42,1031.42,Paid,0
44778,30160,2024-08-03,1031.42,1031.42,Paid,0
44779,30160,2024-08-29,1031.42,1031.42,Paid,0
44780,30160,2024-10-02,1031.42,1031.42,Paid,0
44781,30160,2024-10-28,1031.42,1031.42,Paid,0
44782,30160,2024-11-27,1031.42,647.16,Partial,7
44783,30160,2024-12-31,1031.42,1031.42,Paid,0
44784,30160,2025-01-26,1031.42,1031.42,Paid,0
44785,30160,2025-02-28,1031.42,1031.42,Paid,0
44786,30160,2025-03-29,1031.42,1031.42,Paid,0
44787,30160,2025-04-30,1031.42,1031.42,Paid,0
44788,30160,2025-05-27,1031.42,1031.42,Paid,0
44789,30160,2025-06-25,1031.42,1031.42,Paid,0
44790,30160,2025-07-26,1031.42,0,Missed,27
44791,30160,2025-08-24,1031.42,1031.42,Paid,0
44792,30160,2025-09-25,1031.42,1031.42,Paid,0
44793,30160,2025-10-23,1031.42,1031.42,Paid,0
44794,30160,2025-11-25,1031.42,1031.42,Paid,0
44795,30160,2025-12-24,1031.42,1031.42,Paid,0
44796,30160,2026-01-25,1031.42,1031.42,Paid,0
44797,30160,2026-02-24,1031.42,1031.42,Paid,0
44798,30160,2026-03-26,1031.42,1031.42,Paid,0
44799,30160,2026-04-22,1031.42,1031.42,Paid,0
44800,30160,2026-05-20,1031.42,1031.42,Paid,0
44801,30161,2024-01-04,755.36,755.36,Paid,0
44802,30161,2024-02-01,755.36,755.36,Paid,0
44803,30161,2024-03-04,755.36,755.36,Paid,0
44804,30161,2024-03-31,755.36,755.36,Paid,0
44805,30161,2024-05-03,755.36,755.36,Paid,0
44806,30161,2024-06-02,755.36,755.36,Paid,0
44807,30161,2024-07-04,755.36,755.36,Paid,0
44808,30161,2024-08-03,755.36,755.36,Paid,0
44809,30161,2024-08-29,755.36,372.48,Partial,14
44810,30161,2024-10-01,755.36,755.36,Paid,0
44811,30161,2024-11-01,755.36,755.36,Paid,0
44812,30161,2024-12-01,755.36,755.36,Paid,0
44813,30161,2024-12-31,755.36,755.36,Paid,0
44814,30161,2025-01-29,755.36,755.36,Paid,0
44815,30161,2025-02-28,755.36,755.36,Paid,0
44816,30161,2025-03-26,755.36,755.36,Paid,0
44817,30161,2025-04-26,755.36,0,Missed,38
44818,30161,2025-05-28,755.36,755.36,Paid,0
44819,30161,2025-06-28,755.36,0,Missed,33
44820,30161,2025-07-27,755.36,755.36,Paid,0
44821,30161,2025-08-24,755.36,755.36,Paid,0
44822,30161,2025-09-25,755.36,755.36,Paid,0
44823,30161,2025-10-27,755.36,755.36,Paid,0
44824,30161,2025-11-22,755.36,755.36,Paid,0
44825,30161,2025-12-23,755.36,755.36,Paid,0
44826,30161,2026-01-21,755.36,755.36,Paid,0
44827,30161,2026-02-19,755.36,755.36,Paid,0
44828,30161,2026-03-25,755.36,755.36,Paid,0
44829,30161,2026-04-21,755.36,755.36,Paid,0
44830,30161,2026-05-25,755.36,755.36,Paid,0
44831,30162,2024-01-05,1123.9,1123.9,Paid,0
44832,30162,2024-02-01,1123.9,1123.9,Paid,0
44833,30162,2024-03-03,1123.9,460.88,Partial,15
44834,30162,2024-04-05,1123.9,1123.9,Paid,0
44835,30162,2024-05-03,1123.9,1123.9,Paid,0
44836,30162,2024-06-01,1123.9,1123.9,Paid,0
44837,30162,2024-06-30,1123.9,1123.9,Paid,0
44838,30162,2024-07-30,1123.9,1123.9,Paid,0
44839,30162,2024-09-02,1123.9,1123.9,Paid,0
44840,30162,2024-09-30,1123.9,1123.9,Paid,0
44841,30162,2024-10-28,1123.9,1123.9,Paid,0
44842,30162,2024-11-28,1123.9,1123.9,Paid,0
44843,30162,2024-12-27,1123.9,1123.9,Paid,0
44844,30162,2025-01-27,1123.9,1123.9,Paid,0
44845,30162,2025-03-01,1123.9,1123.9,Paid,0
44846,30162,2025-03-30,1123.9,1123.9,Paid,0
44847,30162,2025-04-29,1123.9,1123.9,Paid,0
44848,30162,2025-05-30,1123.9,474.54,Partial,12
44849,30162,2025-06-24,1123.9,1123.9,Paid,0
44850,30162,2025-07-24,1123.9,1123.9,Paid,0
44851,30162,2025-08-27,1123.9,1123.9,Paid,0
44852,30162,2025-09-25,1123.9,1123.9,Paid,0
44853,30162,2025-10-22,1123.9,1123.9,Paid,0
44854,30162,2025-11-26,1123.9,1123.9,Paid,0
44855,30162,2025-12-25,1123.9,1123.9,Paid,0
44856,30162,2026-01-25,1123.9,1123.9,Paid,0
44857,30162,2026-02-22,1123.9,659.59,Partial,21
44858,30162,2026-03-26,1123.9,1123.9,Paid,0
44859,30162,2026-04-23,1123.9,385.05,Partial,34
44860,30162,2026-05-24,1123.9,1123.9,Paid,0
44861,30163,2024-01-06,2578.43,2578.43,Paid,0
44862,30163,2024-02-01,2578.43,2578.43,Paid,0
44863,30163,2024-03-03,2578.43,2578.43,Paid,0
44864,30163,2024-04-02,2578.43,2578.43,Paid,0
44865,30163,2024-05-01,2578.43,0,Missed,27
44866,30163,2024-06-01,2578.43,1085.12,Partial,4
44867,30163,2024-07-02,2578.43,2578.43,Paid,0
44868,30163,2024-07-30,2578.43,2578.43,Paid,0
44869,30163,2024-08-31,2578.43,2578.43,Paid,0
44870,30163,2024-10-01,2578.43,2578.43,Paid,0
44871,30163,2024-10-30,2578.43,2578.43,Paid,0
44872,30163,2024-12-01,2578.43,2578.43,Paid,0
44873,30163,2024-12-29,2578.43,2578.43,Paid,0
44874,30163,2025-01-28,2578.43,2578.43,Paid,0
44875,30163,2025-02-27,2578.43,2578.43,Paid,0
44876,30163,2025-03-29,2578.43,2578.43,Paid,0
44877,30163,2025-04-27,2578.43,2578.43,Paid,0
44878,30163,2025-05-28,2578.43,2578.43,Paid,0
44879,30163,2025-06-28,2578.43,2578.43,Paid,0
44880,30163,2025-07-25,2578.43,2578.43,Paid,0
44881,30163,2025-08-27,2578.43,2578.43,Paid,0
44882,30163,2025-09-27,2578.43,2578.43,Paid,0
44883,30163,2025-10-26,2578.43,2578.43,Paid,0
44884,30163,2025-11-24,2578.43,2578.43,Paid,0
44885,30163,2025-12-24,2578.43,2578.43,Paid,0
44886,30163,2026-01-22,2578.43,2578.43,Paid,0
44887,30163,2026-02-20,2578.43,2578.43,Paid,0
44888,30163,2026-03-25,2578.43,2578.43,Paid,0
44889,30163,2026-04-22,2578.43,1994.26,Partial,58
44890,30163,2026-05-24,2578.43,2578.43,Paid,0
44891,30164,2024-01-02,945.45,945.45,Paid,0
44892,30164,2024-02-04,945.45,563.29,Partial,62
44893,30164,2024-03-05,945.45,945.45,Paid,0
44894,30164,2024-04-03,945.45,945.45,Paid,0
44895,30164,2024-05-01,945.45,945.45,Paid,0
44896,30164,2024-06-04,945.45,945.45,Paid,0
44897,30164,2024-07-04,945.45,945.45,Paid,0
44898,30164,2024-07-30,945.45,945.45,Paid,0
44899,30164,2024-09-01,945.45,945.45,Paid,0
44900,30164,2024-09-28,945.45,945.45,Paid,0
44901,30164,2024-10-29,945.45,945.45,Paid,0
44902,30164,2024-12-01,945.45,945.45,Paid,0
44903,30164,2024-12-29,945.45,945.45,Paid,0
44904,30164,2025-01-29,945.45,945.45,Paid,0
