transaction_id,account_id,transaction_date,transaction_type,amount,merchant_category,country,channel
71187,20196,2026-09-19,Debit,1190.8,Groceries,New Zealand,Online
71188,20072,2026-08-19,Debit,3851.05,Dining,New Zealand,Mobile
71189,20288,2026-09-09,Debit,3290.44,Fuel,New Zealand,Mobile
71190,20108,2026-04-28,Credit,907.8,Transfer,New Zealand,Online
71191,20183,2026-01-19,Credit,4051.88,Dining,New Zealand,Online
71192,20090,2026-03-05,Debit,2060.8,Salary,Singapore,POS
71193,20291,2026-05-23,Credit,739.25,Travel,New Zealand,Mobile
71194,20050,2026-06-16,Credit,910.51,Transfer,New Zealand,POS
71195,20203,2026-07-23,Debit,2892.31,Dining,New Zealand,ATM
71196,20229,2026-06-20,Debit,2892.38,Travel,New Zealand,Online
71197,20233,2026-05-09,Debit,338.24,Healthcare,New Zealand,Online
71198,20208,2026-04-23,Credit,2564.18,ATM,New Zealand,ATM
71199,20170,2026-02-15,Debit,3862.18,Dining,New Zealand,POS
71200,20012,2026-01-15,Credit,2387.59,Transfer,New Zealand,Branch
71201,20204,2026-07-19,Debit,2222.66,ATM,New Zealand,Mobile
71202,20284,2026-07-17,Debit,3112.79,Retail,New Zealand,Branch
71203,20086,2026-05-14,Debit,1520.71,Travel,New Zealand,ATM
71204,20019,2026-02-08,Debit,1147.54,Transfer,New Zealand,Mobile
71205,20120,2026-09-16,Debit,3203.83,Transfer,India,Online
71206,20151,2026-09-16,Debit,1358.54,ATM,New Zealand,POS
71207,20038,2026-01-29,Debit,315.24,Transfer,New Zealand,Mobile
71208,20100,2026-05-05,Debit,725.71,ATM,New Zealand,Mobile
71209,20244,2026-09-02,Credit,3371.25,Healthcare,New Zealand,POS
71210,20060,2026-05-14,Debit,3875.1,Salary,Australia,Mobile
71211,20018,2026-07-06,Debit,3148.73,Healthcare,New Zealand,Online
71212,20280,2026-03-21,Debit,821.68,Healthcare,New Zealand,ATM
71213,20214,2026-03-17,Credit,1389.14,Travel,New Zealand,Branch
71214,20171,2026-05-01,Credit,1980.2,Dining,New Zealand,Mobile
71215,20040,2026-06-17,Debit,1940.83,Groceries,New Zealand,Mobile
71216,20147,2026-05-16,Debit,2353.48,Travel,New Zealand,ATM
71217,20080,2026-09-01,Debit,1984.54,Travel,New Zealand,Branch
71218,20030,2026-06-08,Credit,3903.39,Utilities,New Zealand,ATM
71219,20236,2026-03-09,Debit,3732.27,Salary,New Zealand,Online
71220,20266,2026-04-15,Debit,1353.2,Utilities,New Zealand,POS
71221,20165,2026-05-10,Debit,1358.91,Travel,India,POS
71222,20072,2026-07-07,Credit,1054.29,ATM,New Zealand,Mobile
71223,20296,2026-08-20,Credit,862.72,Salary,New Zealand,Branch
71224,20081,2026-03-30,Debit,2370.13,Transfer,New Zealand,Branch
71225,20033,2026-04-21,Debit,3962.19,Healthcare,New Zealand,Online
71226,20047,2026-05-19,Credit,294.62,Utilities,Singapore,ATM
71227,20051,2026-08-03,Debit,124.77,Salary,New Zealand,Online
71228,20068,2026-02-16,Debit,1660.38,Groceries,New Zealand,Branch
71229,20201,2026-01-19,Debit,1156.96,ATM,Singapore,ATM
71230,20155,2026-06-13,Debit,4469.2,Healthcare,United States,Mobile
71231,20308,2026-07-05,Debit,2269.93,Dining,Singapore,ATM
71232,20273,2026-06-13,Debit,715.19,Utilities,Australia,POS
71233,20271,2026-02-23,Debit,2147.96,Salary,New Zealand,Branch
71234,20209,2026-08-06,Debit,2804.3,Utilities,New Zealand,Branch
71235,20057,2026-08-21,Debit,3328.0,Dining,New Zealand,POS
71236,20304,2026-06-19,Debit,3545.9,ATM,New Zealand,Branch
71237,20313,2026-04-25,Credit,3029.65,Healthcare,Canada,ATM
71238,20075,2026-04-23,Debit,4334.81,Groceries,New Zealand,ATM
71239,20255,2026-01-09,Debit,295.43,Transfer,New Zealand,POS
71240,20135,2026-03-09,Credit,1254.98,Travel,New Zealand,ATM
71241,20083,2026-08-24,Debit,1018.43,Healthcare,Australia,Mobile
71242,20320,2026-02-27,Debit,4003.84,Fuel,United States,Branch
71243,20234,2026-06-09,Debit,1668.07,Transfer,Australia,Online
71244,20106,2026-02-18,Debit,3402.1,Retail,New Zealand,POS
71245,20237,2026-02-13,Debit,2527.28,Travel,New Zealand,POS
71246,20196,2026-05-11,Debit,2377.73,Fuel,New Zealand,Mobile
71247,20020,2026-07-02,Debit,3725.15,ATM,New Zealand,Online
71248,20150,2026-01-26,Debit,2630.69,Groceries,New Zealand,POS
71249,20281,2026-04-17,Debit,1972.47,Retail,New Zealand,POS
71250,20291,2026-05-16,Credit,3375.58,Healthcare,Japan,Branch
71251,20276,2026-04-10,Debit,4377.35,Salary,New Zealand,POS
71252,20053,2026-07-22,Debit,2567.57,Transfer,New Zealand,POS
71253,20095,2026-07-03,Debit,2640.84,Dining,New Zealand,ATM
71254,20290,2026-04-12,Debit,4039.61,Retail,New Zealand,Online
71255,20304,2026-07-03,Debit,591.21,Salary,United Kingdom,Online
71256,20228,2026-08-24,Credit,1800.16,ATM,New Zealand,ATM
71257,20249,2026-05-21,Debit,2946.91,Transfer,New Zealand,Mobile
71258,20022,2026-09-17,Credit,4486.28,Healthcare,UAE,Online
71259,20059,2026-07-25,Debit,1387.73,Healthcare,United Kingdom,Branch
71260,20153,2026-08-16,Credit,1592.82,Fuel,New Zealand,Mobile
71261,20220,2026-01-09,Credit,2100.51,Dining,New Zealand,ATM
71262,20175,2026-05-23,Debit,4160.24,Transfer,New Zealand,POS
71263,20142,2026-05-04,Debit,4231.3,Groceries,New Zealand,ATM
71264,20196,2026-06-05,Debit,546.19,Healthcare,Australia,Mobile
71265,20006,2026-03-24,Credit,243.88,Travel,New Zealand,Branch
71266,20091,2026-06-11,Credit,3655.31,Retail,New Zealand,Branch
71267,20135,2026-01-13,Credit,1079.97,Utilities,New Zealand,Online
71268,20302,2026-01-10,Debit,2818.18,Retail,New Zealand,Online
71269,20144,2026-04-27,Credit,3520.43,ATM,New Zealand,Online
71270,20039,2026-04-15,Debit,1729.13,Retail,Australia,ATM
71271,20140,2026-05-08,Debit,1304.61,Groceries,New Zealand,Online
71272,20164,2026-07-01,Debit,2326.85,Travel,New Zealand,Mobile
71273,20181,2026-04-05,Credit,613.35,Fuel,New Zealand,Online
71274,20145,2026-01-03,Debit,4346.24,Travel,Singapore,ATM
71275,20107,2026-02-07,Debit,1705.82,Retail,New Zealand,Online
71276,20081,2026-03-30,Debit,945.62,Salary,New Zealand,Mobile
71277,20127,2026-04-02,Debit,2285.4,Retail,New Zealand,POS
71278,20287,2026-01-22,Debit,2510.13,Travel,New Zealand,Mobile
71279,20311,2026-09-11,Debit,1067.72,Utilities,New Zealand,POS
71280,20242,2026-07-23,Debit,3411.06,Retail,New Zealand,Online
71281,20253,2026-08-27,Credit,2032.67,ATM,New Zealand,Branch
71282,20181,2026-03-13,Credit,2493.22,ATM,New Zealand,ATM
71283,20296,2026-07-07,Debit,1784.36,Travel,New Zealand,Branch
71284,20186,2026-04-01,Debit,1083.8,Travel,India,ATM
71285,20037,2026-09-16,Debit,1470.19,Groceries,New Zealand,Branch
71286,20219,2026-05-18,Debit,1733.41,Travel,New Zealand,ATM
71287,20146,2026-09-11,Credit,3789.6,Fuel,Singapore,POS
71288,20085,2026-01-25,Credit,837.28,Groceries,New Zealand,Mobile
71289,20062,2026-07-12,Credit,1163.82,Healthcare,New Zealand,ATM
71290,20275,2026-01-22,Credit,2577.37,Groceries,India,POS
71291,20036,2026-05-15,Credit,2628.64,Transfer,New Zealand,Mobile
71292,20183,2026-08-20,Credit,2729.62,Utilities,New Zealand,ATM
71293,20163,2026-09-18,Debit,3570.18,Healthcare,New Zealand,Branch
71294,20317,2026-03-20,Credit,1390.2,Salary,Canada,Branch
71295,20249,2026-08-25,Credit,4488.74,Healthcare,New Zealand,POS
71296,20240,2026-08-29,Credit,2556.65,Salary,Singapore,POS
71297,20244,2026-07-28,Credit,1889.04,Fuel,New Zealand,Online
71298,20121,2026-05-10,Debit,3986.78,Salary,Japan,Mobile
71299,20219,2026-03-11,Debit,3581.74,Groceries,New Zealand,ATM
71300,20269,2026-02-10,Debit,1012.28,Travel,New Zealand,POS
71301,20206,2026-06-01,Credit,1192.71,Fuel,New Zealand,POS
71302,20195,2026-02-25,Debit,3864.45,ATM,Japan,ATM
71303,20275,2026-01-13,Debit,3063.03,Groceries,New Zealand,Mobile
71304,20293,2026-05-30,Debit,3831.75,Healthcare,New Zealand,Mobile
71305,20014,2026-05-11,Debit,423.74,Transfer,New Zealand,Online
71306,20006,2026-03-26,Credit,1303.75,Retail,New Zealand,Mobile
71307,20052,2026-05-25,Debit,3367.34,Salary,India,Branch
71308,20143,2026-05-28,Credit,684.64,Travel,Australia,Online
71309,20051,2026-07-19,Debit,1322.53,Groceries,New Zealand,Online
71310,20050,2026-01-17,Credit,2653.47,Utilities,New Zealand,POS
71311,20301,2026-05-14,Debit,700.87,Travel,New Zealand,Branch
71312,20001,2026-04-19,Debit,2366.3,Healthcare,New Zealand,Branch
71313,20127,2026-02-06,Debit,3805.75,Fuel,United Kingdom,Branch
71314,20133,2026-07-30,Credit,3142.88,ATM,Canada,Mobile
71315,20126,2026-07-17,Credit,4223.6,Travel,New Zealand,Branch
71316,20227,2026-06-29,Debit,3035.2,Retail,New Zealand,Online
71317,20231,2026-09-01,Debit,637.08,Healthcare,New Zealand,Online
71318,20089,2026-08-01,Debit,1715.99,Salary,New Zealand,Online
71319,20084,2026-03-18,Debit,1797.75,Transfer,New Zealand,Branch
71320,20207,2026-01-08,Debit,1399.46,Travel,Australia,Branch
71321,20132,2026-06-20,Debit,1773.57,Salary,New Zealand,Online
71322,20199,2026-01-29,Credit,1626.0,Groceries,New Zealand,POS
71323,20206,2026-09-04,Debit,3247.75,Travel,New Zealand,Online
71324,20057,2026-04-10,Debit,529.88,Transfer,New Zealand,Branch
71325,20270,2026-08-04,Debit,2977.62,Transfer,New Zealand,POS
71326,20282,2026-01-19,Debit,2559.5,Dining,New Zealand,Mobile
71327,20086,2026-09-16,Credit,2297.23,Transfer,New Zealand,Online
71328,20228,2026-09-01,Credit,1863.12,Dining,New Zealand,Online
71329,20204,2026-09-18,Debit,3561.0,Healthcare,New Zealand,Online
71330,20113,2026-02-07,Debit,1719.66,Healthcare,New Zealand,POS
71331,20085,2026-01-15,Debit,2220.16,Fuel,Canada,Branch
71332,20094,2026-03-24,Debit,331.7,Healthcare,New Zealand,POS
71333,20213,2026-07-21,Credit,1177.19,Transfer,New Zealand,Mobile
71334,20139,2026-04-20,Credit,1029.06,Transfer,New Zealand,POS
71335,20198,2026-07-23,Credit,3430.85,Travel,New Zealand,POS
71336,20084,2026-04-11,Credit,1188.04,Salary,New Zealand,Online
71337,20202,2026-03-05,Debit,177.83,Groceries,New Zealand,ATM
71338,20129,2026-06-02,Debit,722.03,Utilities,New Zealand,ATM
71339,20270,2026-05-15,Credit,4276.23,Healthcare,New Zealand,ATM
71340,20285,2026-05-06,Debit,3443.27,Groceries,New Zealand,ATM
71341,20291,2026-07-05,Debit,1992.75,Retail,New Zealand,Mobile
71342,20207,2026-03-19,Debit,2399.47,Fuel,New Zealand,Branch
71343,20091,2026-06-24,Credit,3659.09,Travel,Canada,POS
71344,20235,2026-02-28,Credit,3137.72,Salary,New Zealand,Online
71345,20223,2026-03-06,Credit,2031.41,Transfer,United Kingdom,Online
71346,20189,2026-01-04,Debit,404.37,Fuel,New Zealand,POS
71347,20032,2026-02-03,Debit,2030.45,Healthcare,United States,POS
71348,20202,2026-02-01,Debit,1634.08,Dining,New Zealand,POS
71349,20042,2026-06-02,Credit,3196.08,Utilities,New Zealand,POS
71350,20045,2026-06-03,Credit,4143.57,ATM,New Zealand,Mobile
71351,20045,2026-03-26,Credit,3795.97,Dining,New Zealand,Online
71352,20074,2026-06-19,Credit,3915.13,Dining,Singapore,POS
71353,20241,2026-01-08,Credit,254.87,Healthcare,New Zealand,POS
71354,20127,2026-07-27,Credit,4111.28,Healthcare,New Zealand,Mobile
71355,20157,2026-06-07,Debit,2672.28,Retail,Singapore,Branch
71356,20217,2026-06-22,Debit,2826.5,Utilities,New Zealand,Online
71357,20051,2026-02-17,Debit,1702.6,Travel,New Zealand,POS
71358,20144,2026-01-26,Debit,2148.9,Transfer,New Zealand,Mobile
71359,20011,2026-07-18,Debit,735.88,Transfer,Australia,POS
71360,20260,2026-06-20,Debit,3892.04,Groceries,New Zealand,Mobile
71361,20162,2026-02-05,Debit,2146.01,Travel,New Zealand,Branch
71362,20308,2026-09-17,Debit,3821.73,Healthcare,New Zealand,Branch
71363,20241,2026-01-11,Debit,498.58,ATM,New Zealand,ATM
71364,20064,2026-08-27,Debit,2028.47,Groceries,Australia,ATM
71365,20133,2026-04-16,Debit,1150.45,ATM,New Zealand,Branch
71366,20064,2026-05-24,Debit,2616.55,Groceries,New Zealand,Branch
71367,20196,2026-04-13,Debit,3215.41,Transfer,New Zealand,Online
71368,20267,2026-06-13,Debit,3554.16,Retail,New Zealand,ATM
71369,20272,2026-05-24,Credit,3323.13,Salary,New Zealand,Online
71370,20175,2026-08-18,Debit,2474.23,Dining,United States,Online
71371,20194,2026-04-13,Credit,4488.04,Transfer,New Zealand,Branch
71372,20302,2026-02-09,Debit,1005.51,ATM,New Zealand,Branch
71373,20217,2026-07-29,Credit,1693.21,Utilities,New Zealand,Online
71374,20205,2026-06-26,Debit,554.64,Dining,New Zealand,Mobile
71375,20315,2026-08-26,Debit,1360.81,Groceries,India,POS
71376,20045,2026-02-06,Debit,498.55,Salary,New Zealand,POS
71377,20003,2026-03-22,Debit,3271.6,Groceries,New Zealand,Online
71378,20058,2026-02-21,Credit,3311.56,Healthcare,United States,ATM
71379,20158,2026-09-16,Credit,2708.18,Fuel,New Zealand,Online
71380,20076,2026-01-11,Debit,190.32,Travel,India,Online
71381,20049,2026-09-06,Debit,1711.18,Salary,New Zealand,ATM
71382,20023,2026-09-05,Debit,735.77,Dining,New Zealand,POS
71383,20066,2026-04-17,Credit,1355.42,Fuel,New Zealand,Mobile
71384,20161,2026-08-26,Debit,2351.23,Travel,Canada,Online
71385,20302,2026-06-29,Debit,3100.67,Fuel,New Zealand,ATM
71386,20246,2026-01-11,Credit,1570.0,Transfer,New Zealand,Mobile
71387,20097,2026-07-06,Debit,3340.79,Transfer,New Zealand,Online
71388,20250,2026-08-16,Debit,38.13,Dining,New Zealand,POS
71389,20039,2026-06-08,Debit,3691.92,Transfer,Australia,Online
71390,20060,2026-05-04,Credit,2530.15,Dining,Singapore,Online
71391,20186,2026-07-03,Debit,2474.4,Transfer,UAE,Online
71392,20225,2026-08-04,Debit,2438.83,Groceries,New Zealand,POS
71393,20219,2026-03-20,Debit,3423.8,Salary,New Zealand,Branch
71394,20193,2026-08-23,Debit,2711.8,Groceries,New Zealand,Online
71395,20050,2026-06-09,Debit,71.69,Groceries,New Zealand,POS
71396,20315,2026-08-24,Debit,3020.57,Dining,New Zealand,Online
71397,20314,2026-02-21,Debit,2132.69,Travel,New Zealand,Online
71398,20211,2026-07-17,Credit,984.7,Salary,New Zealand,ATM
71399,20286,2026-04-30,Debit,3479.6,Retail,New Zealand,Mobile
71400,20116,2026-06-01,Credit,1635.59,Dining,New Zealand,Branch
71401,20286,2026-01-18,Credit,120.47,Retail,New Zealand,Online
71402,20156,2026-02-09,Debit,1949.96,Healthcare,New Zealand,POS
71403,20130,2026-01-19,Debit,1108.47,Utilities,New Zealand,POS
71404,20280,2026-07-14,Debit,2815.84,Retail,New Zealand,POS
71405,20237,2026-07-13,Credit,805.45,Dining,New Zealand,Online
71406,20063,2026-04-02,Credit,626.56,Salary,New Zealand,ATM
71407,20062,2026-04-23,Credit,3464.2,Retail,New Zealand,Branch
71408,20305,2026-05-26,Credit,3208.23,Utilities,Australia,Mobile
71409,20101,2026-02-11,Credit,2452.47,ATM,New Zealand,POS
71410,20202,2026-04-10,Debit,1591.26,ATM,New Zealand,POS
71411,20273,2026-08-08,Debit,2539.98,Utilities,New Zealand,Online
71412,20256,2026-03-22,Credit,4004.88,Groceries,New Zealand,Branch
71413,20072,2026-02-08,Credit,3555.13,Travel,New Zealand,Branch
71414,20116,2026-02-15,Debit,3369.28,Travel,New Zealand,Branch
71415,20183,2026-05-23,Debit,2557.45,Transfer,New Zealand,Online
71416,20200,2026-08-24,Debit,2648.14,Retail,New Zealand,POS
71417,20245,2026-08-17,Debit,989.35,ATM,New Zealand,ATM
71418,20261,2026-03-24,Debit,3358.29,Salary,New Zealand,Branch
71419,20006,2026-04-25,Debit,1401.66,Utilities,India,ATM
71420,20189,2026-07-11,Credit,2690.43,ATM,New Zealand,POS
71421,20027,2026-07-16,Debit,2587.43,ATM,United Kingdom,POS
71422,20083,2026-01-30,Credit,2113.43,Dining,New Zealand,Branch
71423,20219,2026-09-10,Debit,149.52,Utilities,New Zealand,ATM
71424,20019,2026-08-01,Credit,2708.04,Utilities,New Zealand,Online
71425,20190,2026-02-22,Credit,2652.35,Utilities,New Zealand,Online
71426,20039,2026-07-12,Debit,3816.97,Healthcare,New Zealand,ATM
71427,20159,2026-02-04,Credit,2359.46,Transfer,Australia,ATM
71428,20214,2026-02-03,Debit,2427.3,Travel,New Zealand,Mobile
71429,20251,2026-07-10,Debit,2747.4,Fuel,New Zealand,Online
71430,20264,2026-05-31,Debit,941.78,ATM,New Zealand,POS
71431,20193,2026-05-08,Credit,3163.32,Salary,New Zealand,Branch
71432,20131,2026-07-08,Debit,2648.7,Healthcare,Japan,POS
71433,20202,2026-05-06,Debit,3718.9,Utilities,New Zealand,Mobile
71434,20179,2026-01-12,Debit,230.19,Transfer,New Zealand,Branch
71435,20167,2026-06-05,Debit,3170.03,ATM,New Zealand,POS
71436,20277,2026-01-04,Debit,3331.69,Travel,New Zealand,POS
71437,20204,2026-01-03,Debit,3496.68,Retail,New Zealand,Mobile
71438,20302,2026-01-27,Credit,3815.78,Fuel,New Zealand,Branch
71439,20149,2026-07-05,Debit,73.21,Healthcare,New Zealand,ATM
71440,20020,2026-01-08,Debit,2154.38,ATM,New Zealand,Mobile
71441,20018,2026-08-12,Debit,1513.11,Dining,New Zealand,Branch
71442,20097,2026-06-13,Credit,1911.0,Travel,New Zealand,Online
71443,20269,2026-04-14,Credit,2125.6,Transfer,New Zealand,Mobile
71444,20312,2026-01-20,Debit,924.61,Utilities,New Zealand,Branch
71445,20146,2026-09-16,Debit,4223.76,Fuel,Australia,Online
71446,20125,2026-08-06,Debit,1350.08,Groceries,Australia,Online
71447,20285,2026-06-01,Credit,2442.02,ATM,New Zealand,POS
71448,20277,2026-03-19,Debit,300.61,Fuel,New Zealand,Mobile
71449,20170,2026-04-16,Credit,1344.27,Fuel,New Zealand,Mobile
71450,20134,2026-01-13,Debit,522.04,ATM,New Zealand,Mobile
71451,20131,2026-01-19,Debit,135.69,Groceries,New Zealand,POS
71452,20058,2026-02-16,Credit,3234.1,Groceries,Singapore,POS
71453,20077,2026-07-24,Debit,2382.03,Transfer,New Zealand,Branch
71454,20020,2026-05-31,Debit,1509.44,Transfer,New Zealand,POS
71455,20066,2026-07-01,Debit,1346.08,Transfer,United Kingdom,Online
71456,20195,2026-07-21,Debit,607.08,Groceries,New Zealand,Branch
71457,20105,2026-05-05,Debit,325.18,Transfer,New Zealand,POS
71458,20288,2026-04-24,Debit,3813.08,Healthcare,New Zealand,ATM
71459,20109,2026-07-13,Debit,2315.55,ATM,New Zealand,Branch
71460,20091,2026-07-14,Debit,3110.78,Travel,New Zealand,Branch
71461,20008,2026-08-16,Credit,1609.94,Transfer,Canada,ATM
71462,20093,2026-09-17,Credit,1500.03,Transfer,New Zealand,Branch
71463,20264,2026-08-07,Debit,1711.42,Utilities,New Zealand,POS
71464,20167,2026-02-21,Debit,2723.46,Fuel,New Zealand,ATM
71465,20269,2026-05-21,Credit,3388.27,Travel,New Zealand,Online
71466,20307,2026-04-03,Debit,1415.88,Fuel,New Zealand,ATM
71467,20239,2026-01-21,Credit,2673.58,Healthcare,New Zealand,POS
71468,20237,2026-03-02,Credit,2895.62,Healthcare,United Kingdom,Branch
71469,20210,2026-04-04,Debit,3387.61,Travel,Japan,Mobile
71470,20234,2026-08-21,Credit,2101.26,Retail,Singapore,Branch
71471,20158,2026-06-20,Debit,2177.51,Retail,New Zealand,Online
71472,20148,2026-03-30,Debit,1122.46,Transfer,New Zealand,Online
71473,20023,2026-05-09,Debit,3556.98,ATM,New Zealand,POS
71474,20114,2026-08-06,Credit,168.64,Healthcare,New Zealand,ATM
71475,20106,2026-09-16,Debit,1136.8,Dining,New Zealand,Online
71476,20159,2026-03-20,Debit,54.66,Utilities,New Zealand,ATM
71477,20084,2026-06-30,Debit,3829.74,Travel,Singapore,ATM
71478,20241,2026-09-19,Debit,3195.82,Salary,New Zealand,ATM
71479,20305,2026-01-17,Debit,1834.71,Salary,New Zealand,Online
71480,20154,2026-06-12,Debit,3189.36,Salary,New Zealand,Online
71481,20147,2026-03-21,Debit,618.91,Fuel,New Zealand,ATM
71482,20174,2026-07-05,Credit,704.36,Retail,New Zealand,POS
71483,20205,2026-06-12,Credit,3248.91,Dining,New Zealand,ATM
71484,20224,2026-01-18,Debit,341.12,Salary,New Zealand,ATM
71485,20029,2026-07-09,Debit,2626.27,Utilities,New Zealand,Mobile
71486,20010,2026-05-02,Credit,512.18,Transfer,New Zealand,Mobile
71487,20053,2026-03-19,Credit,638.09,Groceries,India,Mobile
71488,20219,2026-01-13,Credit,2627.5,Travel,New Zealand,Branch
71489,20145,2026-08-07,Credit,2145.97,Retail,New Zealand,Branch
71490,20252,2026-03-16,Credit,1161.45,Healthcare,Australia,POS
71491,20034,2026-03-11,Credit,4060.34,Groceries,New Zealand,Branch
71492,20098,2026-07-04,Debit,1872.25,Salary,New Zealand,POS
71493,20249,2026-06-19,Debit,320.35,Fuel,New Zealand,Mobile
71494,20157,2026-06-14,Debit,1544.37,Dining,New Zealand,ATM
71495,20148,2026-03-15,Credit,3797.87,Fuel,New Zealand,Mobile
71496,20197,2026-05-27,Debit,216.91,Dining,United Kingdom,Online
71497,20226,2026-08-30,Debit,3204.59,Transfer,New Zealand,Mobile
71498,20022,2026-04-22,Debit,2214.45,Dining,New Zealand,Online
71499,20154,2026-05-01,Credit,3873.41,ATM,New Zealand,POS
71500,20222,2026-08-08,Debit,2794.95,ATM,New Zealand,ATM
71501,20227,2026-01-06,Debit,2598.54,Retail,New Zealand,Online
71502,20267,2026-03-01,Debit,3033.82,Healthcare,United States,Online
71503,20138,2026-08-22,Debit,1684.56,Groceries,New Zealand,Online
71504,20078,2026-03-25,Debit,344.02,Utilities,United States,POS
71505,20041,2026-05-07,Debit,1114.73,ATM,New Zealand,Branch
71506,20102,2026-02-21,Debit,2757.8,Healthcare,New Zealand,ATM
71507,20008,2026-04-09,Debit,3171.13,Utilities,New Zealand,POS
71508,20167,2026-03-16,Debit,307.38,Transfer,New Zealand,Mobile
71509,20077,2026-03-08,Credit,3585.28,Dining,New Zealand,Mobile
71510,20299,2026-02-14,Debit,1037.95,Transfer,New Zealand,Mobile
71511,20014,2026-05-25,Credit,2018.07,Utilities,New Zealand,ATM
71512,20047,2026-04-18,Debit,2770.8,Salary,India,Online
71513,20232,2026-07-04,Credit,2379.52,Utilities,New Zealand,POS
71514,20123,2026-03-28,Debit,2219.91,Healthcare,Australia,ATM
71515,20318,2026-01-14,Credit,787.69,Healthcare,New Zealand,POS
71516,20256,2026-09-20,Debit,4056.3,Travel,New Zealand,POS
71517,20098,2026-02-09,Credit,3388.71,Fuel,New Zealand,Branch
71518,20123,2026-07-15,Debit,3610.96,Dining,New Zealand,Online
71519,20141,2026-04-11,Debit,3110.68,Salary,Australia,Mobile
71520,20317,2026-07-28,Debit,1109.58,Transfer,New Zealand,ATM
71521,20319,2026-03-01,Credit,2680.52,Utilities,New Zealand,POS
71522,20018,2026-02-09,Credit,1493.62,Salary,New Zealand,Online
71523,20132,2026-08-06,Credit,3609.63,Travel,United States,Mobile
71524,20204,2026-08-08,Debit,2383.41,Salary,New Zealand,Mobile
71525,20108,2026-09-02,Debit,2159.33,Travel,New Zealand,Branch
71526,20003,2026-08-31,Debit,3589.44,Healthcare,New Zealand,POS
71527,20240,2026-09-04,Debit,1816.19,ATM,Australia,Online
71528,20107,2026-05-18,Debit,1699.49,Transfer,New Zealand,Mobile
71529,20313,2026-06-18,Debit,946.11,ATM,India,ATM
71530,20293,2026-01-27,Debit,496.48,Healthcare,New Zealand,Online
71531,20318,2026-04-15,Credit,730.61,Utilities,New Zealand,Online
71532,20023,2026-06-18,Debit,2687.8,Groceries,United States,POS
71533,20285,2026-01-11,Credit,2829.6,Fuel,New Zealand,Mobile
71534,20160,2026-08-13,Debit,1352.13,Transfer,UAE,Online
71535,20030,2026-05-28,Debit,443.27,Salary,New Zealand,Mobile
71536,20168,2026-06-22,Credit,3667.98,Salary,New Zealand,Online
71537,20122,2026-06-14,Credit,1815.91,Salary,New Zealand,POS
71538,20149,2026-04-13,Credit,4213.38,Fuel,New Zealand,POS
71539,20253,2026-05-21,Credit,4234.56,ATM,Japan,Online
71540,20198,2026-05-08,Debit,1880.77,Retail,New Zealand,Online
71541,20044,2026-08-20,Credit,2030.75,Healthcare,New Zealand,ATM
71542,20218,2026-05-01,Credit,2067.3,Healthcare,New Zealand,Branch
71543,20227,2026-06-25,Credit,4380.93,Retail,United Kingdom,Mobile
71544,20269,2026-03-15,Debit,2771.8,Transfer,New Zealand,ATM
71545,20295,2026-05-27,Credit,423.98,Fuel,New Zealand,ATM
71546,20259,2026-09-10,Debit,1690.66,Transfer,New Zealand,Mobile
71547,20092,2026-02-26,Debit,2833.85,Salary,New Zealand,Mobile
71548,20172,2026-04-19,Debit,4380.57,Transfer,New Zealand,Online
71549,20183,2026-08-09,Debit,902.01,Utilities,New Zealand,Branch
71550,20057,2026-08-19,Debit,809.1,Salary,New Zealand,Online
71551,20250,2026-01-16,Debit,580.86,ATM,New Zealand,Online
71552,20200,2026-05-17,Credit,1462.43,Retail,Australia,POS
71553,20201,2026-03-13,Debit,1735.38,Travel,New Zealand,Branch
71554,20265,2026-01-25,Debit,1166.72,ATM,New Zealand,Branch
71555,20299,2026-03-02,Debit,3023.94,Transfer,New Zealand,Online
71556,20119,2026-08-17,Debit,3461.03,ATM,New Zealand,Online
71557,20148,2026-04-24,Debit,157.14,Fuel,UAE,Mobile
71558,20022,2026-08-13,Debit,1047.71,Transfer,New Zealand,POS
71559,20081,2026-01-28,Debit,2174.97,Groceries,New Zealand,Online
71560,20283,2026-04-16,Debit,794.55,Salary,UAE,ATM
71561,20012,2026-03-12,Credit,2897.18,Salary,New Zealand,Online
71562,20148,2026-05-14,Debit,992.1,Fuel,Japan,ATM
71563,20290,2026-02-09,Credit,725.39,Retail,New Zealand,Online
71564,20217,2026-03-17,Debit,3071.65,Salary,New Zealand,Online
71565,20051,2026-01-14,Debit,2478.41,Travel,Australia,Online
71566,20065,2026-09-04,Debit,1031.84,Travel,New Zealand,ATM
71567,20266,2026-08-18,Credit,486.13,Transfer,New Zealand,Branch
71568,20193,2026-04-27,Debit,1646.13,ATM,New Zealand,ATM
71569,20024,2026-02-01,Debit,2714.25,Groceries,New Zealand,Branch
71570,20087,2026-01-14,Credit,678.46,Dining,New Zealand,ATM
71571,20059,2026-08-12,Credit,1926.89,Dining,New Zealand,Online
71572,20282,2026-07-28,Debit,359.59,Retail,United Kingdom,ATM
71573,20285,2026-04-16,Debit,1375.97,Retail,United States,Mobile
71574,20153,2026-03-27,Debit,3598.81,Dining,New Zealand,Branch
71575,20133,2026-05-30,Debit,4393.3,Salary,Australia,ATM
71576,20111,2026-01-09,Credit,2737.29,Dining,Singapore,Mobile
